Test-Train Split (%),Max_depth,Min_Sample_Split,Time taken to train classifier (sec),Memory used (MB),CPU used,Accuracy Score,Precision Score,F1-Score,Recall Score
50.0,7,10,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,2,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,3,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,8,4,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,5,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,6,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,7,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,8,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,9,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,8,10,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,2,0.0,0.0,0.0,0.9733333333333334,0.975,0.9730616864742501,0.9733333333333334
50.0,9,3,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,4,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,5,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,6,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,7,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,8,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,9,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,9,10,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,2,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,3,0.0,0.0,0.0,0.9466666666666667,0.9529411764705882,0.9453703703703703,0.9466666666666667
50.0,10,4,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,5,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,6,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,7,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,8,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,9,0.0,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
50.0,10,10,0.0010063648223876953,0.0,0.0,0.96,0.9636363636363637,0.9593307593307592,0.96
